cliente_codigo,cliente_nome,cliente_apelido,cliente_rg_ie,cliente_cpf_cnpj,cliente_tipo_pessoa,cliente_data_nascimento,cliente_end_cidade,cliente_end_cep,cliente_end_rua,cliente_end_numero,cliente_end_bairro,cliente_end_complemento,cliente_end_latitude,cliente_end_longitude,cliente_telefones,ponto_emails,cliente_data_cadastro,cliente_parceiro,contrato_carteira,cliente_data_adesao,cliente_data_recisao,contrato_fidelidade,contrato_valor_adesao,contrato_valor_rescisão,contrato_valor_mensal,contrato_dia_vencimento,contrato_observacoes,contrato_faturavel,contrato_tipo_faturamento,contrato_nfe2x_tipo_lancamento,contrato_end_cidade,contrato_end_cep,contrato_end_rua,contrato_end_numero,contrato_end_bairro,contrato_end_complemento,contrato_end_latitude,contrato_end_longitude,ponto_plano,ponto_nome,ponto_ppp_usuario,ponto_end_cidade,ponto_end_cep,ponto_end_rua,ponto_end_numero,ponto_end_bairro,ponto_end_complemento,ponto_end_latitude,ponto_end_longitude,ponto_data_ativacao,ponto_mac,ponto_tecnologia,ponto_serial
516,Rebecca Oliver,Rebecca,99999453-0,999.999.503-96,PF,12/05/1972,Dois Vizinhos,85660000,Ladeira Benício Moreira,92,Jardim Marcante,APTO,-25.73848417968108,-53.06977713713705,(46) 99999-99484,rebecca.oliver@emailexemplo.com,17/05/2023,n,GalaxPay,20/05/2023,,,300.0,400,150.0,15,,s,auto,auto,,,,,,,,,plano_100mb,APTO,rebecca.oliver@meuprovedor.com.br,Dois Vizinhos,85660000,Ladeira Benício Moreira,92,Jardim Marcante,APTO,-25.73789895954358,-53.07194298561927,26/05/2023,74:f9:de:b4:c0:95,FTTH,FTTH170A22S5
517,Michael Dominguez MD,Michael,99999452-9,999.999.502-05,PF,20/03/1958,Francisco Beltrão,85601000,Residencial de Viana,20,Comunidade Km 23,Casa,-26.05036721189927,-53.05346651444051,(46) 99999-99483,michael.dominguez.md@emailexemplo.com,05/02/2023,n,Boleto Próprio,11/02/2023,,6.0,349.9,500,200.0,21,,n,manual,outro,Francisco Beltrão,85601000.0,Residencial de Viana,20.0,Comunidade Km 23,Casa,-26.0288758646371,-53.06319336815551,plano_150mb,Casa,michael.dominguez.md@meuprovedor.com.br,Francisco Beltrão,85601000,Residencial de Viana,20,Comunidade Km 23,Casa,-26.051895994254,-53.05508012688924,16/02/2023,c4:c6:63:cd:e5:f4,FTTH,FTTH886K29B1
518,Paul Alexander,Paul,99999451-7,999.999.501-24,PF,06/11/1955,Dois Vizinhos,85660000,Vila de Freitas,549,Alto da Colina,APTO,-25.7654174811964,-53.03299211430012,(46) 99999-99482,paul.alexander@emailexemplo.com,24/03/2023,n,GalaxPay,31/03/2023,,,300.0,400,150.0,9,,s,auto,auto,,,,,,,,,plano_100mb,APTO,paul.alexander@meuprovedor.com.br,Francisco Beltrão,85660000,Conjunto de Moreira,1,Santo Antônio,APTO,-26.08009188192969,-53.03672335819279,04/04/2023,d0:ee:7f:ce:57:b6,FTTH,FTTH514W50R8
519,James Green,James,99999450-5,999.999.500-43,PF,15/02/2004,Dois Vizinhos,85660000,Distrito de Cavalcanti,17,Santo Antônio,APTO,-25.76478272036917,-53.05739805756114,(46) 99999-99481,james.green@emailexemplo.com,15/01/2023,n,Boleto Próprio,23/01/2023,,,300.0,400,150.0,5,,s,auto,auto,Dois Vizinhos,85660000.0,Distrito de Cavalcanti,17.0,Santo Antônio,APTO,-25.74606085073214,-53.05495794652789,plano_100mb,APTO,james.green@meuprovedor.com.br,Dois Vizinhos,85660000,Distrito de Cavalcanti,17,Santo Antônio,APTO,-25.76818003745578,-53.0572146698532,26/01/2023,a2:b7:25:a0:49:37,FTTH,FTTH530T61K3
520,Tara Lamb,Tara,99999449-9,999.999.499-75,PF,29/06/1968,Pato Branco,85501000,Esplanada de Pinto,96,Anchieta,APTO,-26.21735598709139,-52.66699564278164,(46) 99999-99480,tara.lamb@emailexemplo.com,05/06/2023,n,Santander,13/06/2023,,,189.9,700,299.9,5,,s,auto,auto,,,,,,,,,plano_300mb,APTO,tara.lamb@meuprovedor.com.br,Dois Vizinhos,85660000,Esplanada Caroline Rios,24,Centro Sul,APTO,-25.76082872150413,-53.05434094056525,15/06/2023,c0:3a:3c:7c:1c:0d,FTTH,FTTH669L80Y4
521,Nicholas Black,Nicholas,99999448-7,999.999.498-94,PF,06/03/1998,Pato Branco,85501000,Parque de Barros,97,Vila Esperança,Casa,-26.22311904301951,-52.70049646672214,(46) 99999-99479,nicholas.black@emailexemplo.com,16/03/2023,n,EFÍ,20/03/2023,,,189.9,700,299.9,14,,s,auto,auto,,,,,,,,,plano_300mb,Casa,nicholas.black@meuprovedor.com.br,Pato Branco,85501000,Parque de Barros,97,Vila Esperança,Casa,-26.22628047472688,-52.69898637079965,22/03/2023,98:91:45:a5:d9:a3,FTTH,FTTH280C16G3
522,Michele Ramirez,Michele,99999447-5,999.999.497-03,PF,15/06/1957,Pato Branco,85501000,Quadra de Souza,178,Menino Deus,Casa,-26.23406697020188,-52.68694886791365,(46) 99999-99478,michele.ramirez@emailexemplo.com,18/03/2023,n,GalaxPay,22/03/2023,16/10/2023,,189.9,700,299.9,5,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,Pato Branco,85501000.0,Quadra de Souza,178.0,Menino Deus,Casa,-26.26119334936162,-52.66813571378851,plano_300mb,Casa,michele.ramirez@meuprovedor.com.br,Pato Branco,85501000,Quadra de Souza,178,Menino Deus,Casa,-26.236092403277823,-52.68483097753485,27/03/2023,1c:df:88:5c:bb:4f,FTTH,FTTH117F05R0
523,David Chase,David,99999446-3,999.999.496-22,PF,02/09/1993,Pato Branco,85501000,Conjunto de Duarte,38,Jardim Primavera,Casa,-26.236170087681984,-52.68524519404684,(46) 99999-99477,david.chase@emailexemplo.com,01/04/2023,n,Santander,05/04/2023,,,189.9,700,299.9,25,,s,auto,auto,,,,,,,,,plano_300mb,Casa,david.chase@meuprovedor.com.br,Pato Branco,85501000,Conjunto de Duarte,38,Jardim Primavera,Casa,-26.231231018628183,-52.688455245891376,09/04/2023,62:6f:83:6f:bb:9e,FTTH,FTTH813F74W3
524,Pamela Chan,Pamela,99999445-1,999.999.495-41,PF,27/12/2002,Francisco Beltrão,85601000,Rua de Pimenta,38,Bairro Cango,APTO,-26.06236022897547,-53.05100664492791,(46) 99999-99476,pamela.chan@emailexemplo.com,11/01/2023,n,GalaxPay,17/01/2023,,,349.9,500,200.0,12,,s,auto,auto,,,,,,,,,plano_150mb,APTO,pamela.chan@meuprovedor.com.br,Francisco Beltrão,85601000,Rua de Pimenta,38,Bairro Cango,APTO,-26.06359952605642,-53.05282789795151,23/01/2023,fc:f8:75:f7:09:20,FTTH,FTTH955D79V3
525,Kimberly Stein,Kimberly,99999443-8,999.999.494-60,PF,28/12/1966,Pato Branco,85501000,Setor Ferreira,7,Parque do Som,APTO,-26.2318687418298,-52.65114548255385,(46) 99999-99475,kimberly.stein@emailexemplo.com,10/02/2023,n,Santander,14/02/2023,,,189.9,700,299.9,18,,s,auto,auto,,,,,,,,,plano_300mb,APTO,kimberly.stein@meuprovedor.com.br,Pato Branco,85501000,Setor Ferreira,7,Parque do Som,APTO,-26.2337274119981,-52.648384382605606,19/02/2023,14:de:e8:1f:44:e0,FTTH,FTTH334O29A7
526,Kevin Anderson,Kevin,821.70245-37,00.099.999/9493-30,PJ,01/02/1964,Francisco Beltrão,85601000,Estrada Garcia,73,Comunidade Divisor,Loja,-26.023663850232342,-53.08289579347466,(46) 99999-99474,kevin.anderson@emailexemplo.com,10/01/2023,n,Boleto Próprio,14/01/2023,,17.0,349.9,500,200.0,22,,n,manual,outro,,,,,,,,,plano_150mb,Loja,kevin.anderson@meuprovedor.com.br,Francisco Beltrão,85601000,Estrada Garcia,73,Comunidade Divisor,Loja,-26.02673245277964,-53.08265225565523,19/01/2023,02:03:e3:d2:2f:b6,RADIO,
527,David Smith,David,99999442-6,999.999.493-80,PF,03/09/1967,Dois Vizinhos,85660000,Travessa Sampaio,568,Santo Antônio,Casa,-25.774041288429608,-53.057415607372256,(46) 99999-99473,david.smith@emailexemplo.com,02/03/2023,n,Santander,05/03/2023,,,300.0,400,150.0,17,,s,auto,auto,,,,,,,,,plano_100mb,Casa,david.smith@meuprovedor.com.br,Dois Vizinhos,85660000,Travessa Sampaio,568,Santo Antônio,Casa,-25.77056950690625,-53.05952926763248,10/03/2023,48:5a:97:77:d8:ad,FTTH,FTTH178R05U6
528,Cole Perez,Cole,99999441-4,999.999.492-07,PF,18/08/1991,Pato Branco,85501000,Chácara de Moura,239,Morumbi,APTO,-26.250966146030724,-52.68267029184847,(46) 99999-99472,cole.perez@emailexemplo.com,19/03/2023,n,Boleto Próprio,27/03/2023,,,189.9,700,299.9,16,,s,auto,auto,,,,,,,,,plano_300mb,APTO,cole.perez@meuprovedor.com.br,Pato Branco,85501000,Chácara de Moura,239,Morumbi,APTO,-26.258633743159653,-52.67949580621711,03/04/2023,34:86:09:5f:66:79,FTTH,FTTH557C75R6
529,Zachary Sanchez,Zachary,99999440-2,999.999.491-18,PF,13/12/2003,Francisco Beltrão,85601000,Praça de Cavalcanti,46,Comunidade Jacutinga,APTO,-26.020401351817096,-53.05046986690863,(46) 99999-99471,zachary.sanchez@emailexemplo.com,22/02/2023,n,GalaxPay,03/03/2023,,,349.9,500,200.0,10,,s,auto,auto,,,,,,,,,plano_150mb,APTO,zachary.sanchez@meuprovedor.com.br,Francisco Beltrão,85601000,Praça de Cavalcanti,46,Comunidade Jacutinga,APTO,-26.02572462921863,-53.045761019992575,05/03/2023,44:81:be:16:37:fb,RADIO,
530,Keith Jackson,Keith,99999439-6,999.999.490-37,PF,09/08/1963,Francisco Beltrão,85601000,Estação Thiago Borges,81,Bairro Miniguaçu,Casa,-26.069283823698697,-53.03369846157865,(46) 99999-99470,keith.jackson@emailexemplo.com,02/03/2023,n,Santander,05/03/2023,,,349.9,500,200.0,11,,s,auto,auto,,,,,,,,,plano_150mb,Casa,keith.jackson@meuprovedor.com.br,Francisco Beltrão,85601000,Estação Thiago Borges,81,Bairro Miniguaçu,Casa,-26.07305001306618,-53.03057235016209,12/03/2023,46:d3:30:eb:04:f6,FTTH,FTTH613U57E0
531,Deborah Obrien,Deborah,99999438-4,999.999.489-01,PF,09/02/1996,Pato Branco,85501000,Trecho Fogaça,2,Morumbi,Casa,-26.26003441163116,-52.67912589484095,(46) 99999-99469,deborah.obrien@emailexemplo.com,17/06/2023,n,EFÍ,27/06/2023,,,189.9,700,299.9,9,Cliente espera um roteador moderno na instalação.,s,auto,auto,,,,,,,,,plano_300mb,Casa,deborah.obrien@meuprovedor.com.br,Pato Branco,85501000,Trecho Fogaça,2,Morumbi,Casa,-26.25977443686447,-52.68081172719048,03/07/2023,b2:20:03:73:4e:e6,FTTH,FTTH702F67S7
532,James Martinez,James,99999437-2,999.999.488-12,PF,14/07/1971,Pato Branco,85501000,Trecho de Cunha,680,São Cristóvão,APTO,-26.228971511800907,-52.65187441516891,(46) 99999-99468,james.martinez@emailexemplo.com,18/04/2023,n,Boleto Próprio,18/04/2023,,,189.9,700,299.9,9,Cliente quer faturas detalhadas todo mês.,s,auto,auto,,,,,,,,,plano_300mb,APTO,james.martinez@meuprovedor.com.br,Pato Branco,85660000,Viela de Vargas,973,São Roque,Casa,-26.258467110374102,-52.69179733640412,25/04/2023,7a:a2:4d:11:28:29,FTTH,FTTH328O83G4
533,Linda Ho,Linda,99999436-0,999.999.487-31,PF,24/01/1993,Pato Branco,85501000,Rua de Albuquerque,8,Centro,Casa,-26.225236290946008,-52.67663850389934,(46) 99999-99467,linda.ho@emailexemplo.com,14/01/2023,n,Santander,23/01/2023,,,189.9,700,299.9,23,,s,auto,auto,,,,,,,,,plano_300mb,Casa,linda.ho@meuprovedor.com.br,Pato Branco,85501000,Rua de Albuquerque,8,Centro,Casa,-26.226529033835217,-52.66917077515858,27/01/2023,e8:b4:4d:41:60:b7,FTTH,FTTH311H13Z3
534,Brenda Larson,Brenda,99999435-9,999.999.486-50,PF,16/05/1975,Dois Vizinhos,85660000,Praça Pacheco,6,Centro Sul,Casa,-25.770402419918707,-53.04768083111272,(46) 99999-99466,brenda.larson@emailexemplo.com,13/01/2023,n,Boleto Próprio,16/01/2023,,,300.0,400,150.0,5,,s,auto,auto,,,,,,,,,plano_100mb,Casa,brenda.larson@meuprovedor.com.br,Francisco Beltrão,85660000,Passarela Albuquerque,93,Centro Norte,APTO,-26.091011092688067,-53.06648375677884,22/01/2023,74:19:0b:f4:e6:b3,FTTH,FTTH417E29C1
535,Frank Gonzales,Frank,99999434-7,999.999.485-70,PF,31/12/2001,Dois Vizinhos,85660000,Conjunto de Barbosa,84,Santa Luzia,APTO,-25.751614012688083,-53.07657015239739,(46) 99999-99465,frank.gonzales@emailexemplo.com,14/03/2023,n,EFÍ,19/03/2023,,,300.0,400,150.0,24,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_100mb,APTO,frank.gonzales@meuprovedor.com.br,Dois Vizinhos,85660000,Conjunto de Barbosa,84,Santa Luzia,APTO,-25.756320498865254,-53.07891732743233,23/03/2023,b8:63:a2:24:4b:27,FTTH,FTTH381P75B3
536,Thomas Garcia,Thomas,99999433-5,999.999.484-99,PF,18/11/1997,Francisco Beltrão,85601000,Vereda Sabrina Cirino,2,Bairro São Cristovão,Casa,-53.06320059585008,-26.0482071589907,(46) 99999-99464,thomas.garcia@emailexemplo.com,01/06/2023,n,Santander,03/06/2023,,,349.9,500,200.0,12,,s,auto,auto,,,,,,,,,plano_150mb,Casa,thomas.garcia@meuprovedor.com.br,Francisco Beltrão,85601000,Vereda Sabrina Cirino,2,Bairro São Cristovão,Casa,-26.0482071589907,-53.06320059585008,10/06/2023,ec:cb:04:ee:2e:fe,FTTH,FTTH742H12K6
537,Patricia Poole,Patricia,99999432-3,999.999.483-08,PF,04/12/1956,Francisco Beltrão,85601000,Lagoa Alves,33,Bairro Vila Nova,APTO,-26.077753525275785,-53.03986472898132,(46) 99999-99463,patricia.poole@emailexemplo.com,03/06/2023,n,Boleto Próprio,07/06/2023,,,349.9,500,200.0,21,,s,auto,auto,Francisco Beltrão,85601000.0,Lagoa Alves,33.0,Bairro Vila Nova,APTO,-26.04865787055845,-53.06963465236489,plano_150mb,APTO,patricia.poole@meuprovedor.com.br,Francisco Beltrão,85601000,Lagoa Alves,33,Bairro Vila Nova,APTO,-26.072488511932157,-53.03650744655791,09/06/2023,b0:3c:5f:e7:8a:d8,FTTH,FTTH606K73X7
538,Andrew Collins,Andrew,99999431-1,999.999.482-27,PF,02/12/1956,Francisco Beltrão,85601000,Campo de Costa,19,Bairro Padre Ulrico,Casa,-26.04745431584762,-53.03521242105542,(46) 99999-99462,andrew.collins@emailexemplo.com,18/04/2023,n,EFÍ,21/04/2023,,,349.9,500,200.0,17,,s,auto,auto,Francisco Beltrão,85601000.0,Campo de Costa,19.0,Bairro Padre Ulrico,Casa,-26.04545585015421,-53.07304092271357,plano_150mb,Casa,andrew.collins@meuprovedor.com.br,Francisco Beltrão,85601000,Campo de Costa,19,Bairro Padre Ulrico,Casa,-26.05029511173501,-53.03914568693527,25/04/2023,06:5a:fb:e7:16:88,FTTH,FTTH757V35D7
539,Daniel Brown,Daniel,360.37272-30,00.099.999/9481-04,PJ,10/11/1970,Francisco Beltrão,85601000,Chácara Lucas Lima,4,Bairro Água Branca,Loja,-26.04661512182102,-53.04419720890526,(46) 99999-99461,daniel.brown@emailexemplo.com,22/04/2023,n,EFÍ,22/04/2023,,,349.9,500,200.0,12,,s,auto,auto,Francisco Beltrão,85601000.0,Chácara Lucas Lima,4.0,Bairro Água Branca,Loja,-26.04661512182102,-53.04419720890526,plano_150mb,Loja,daniel.brown@meuprovedor.com.br,Pato Branco,85660000,Colônia Maria Liz da Costa,1,Bancários,APTO,-26.223547977618622,-52.66303642736503,26/04/2023,92:49:86:93:87:4e,FTTH,FTTH222D44X6
540,Randy Reynolds,Randy,99999429-3,999.999.481-46,PF,04/07/1983,Francisco Beltrão,85601000,Esplanada Lucas Montenegro,66,Comunidade Secção Progresso,Casa,-26.051072753362497,-52.98806775932441,(46) 99999-99460,randy.reynolds@emailexemplo.com,25/02/2023,n,EFÍ,27/02/2023,,,349.9,500,200.0,12,Cliente exige segurança online forte.,s,auto,auto,,,,,,,,,plano_150mb,Casa,randy.reynolds@meuprovedor.com.br,Francisco Beltrão,85601000,Esplanada Lucas Montenegro,66,Comunidade Secção Progresso,Casa,-26.050483735850875,-52.98334483412268,05/03/2023,38:62:ed:b0:b8:fd,RADIO,
541,Daniel Brooks,Daniel,99999428-1,999.999.480-65,PF,16/06/1977,Pato Branco,85501000,Estrada de Sousa,67,Planalto,Casa,-26.2495403274894,-52.70515521739001,(46) 99999-99459,daniel.brooks@emailexemplo.com,01/06/2023,n,GalaxPay,11/06/2023,,,189.9,700,299.9,21,Cliente espera um roteador moderno na instalação.,s,auto,auto,Pato Branco,85501000.0,Estrada de Sousa,67.0,Planalto,Casa,-26.2495403274894,-52.70515521739001,plano_300mb,Casa,daniel.brooks@meuprovedor.com.br,Francisco Beltrão,85660000,Alameda de Cirino,89,Da Luz,Casa,-26.07068911142616,-53.04261028489763,18/06/2023,82:a6:18:dd:5f:09,FTTH,FTTH145X30L5
542,Kelly Ponce,Kelly,99999426-8,999.999.479-21,PF,23/05/1994,Pato Branco,85501000,Conjunto de da Rosa,421,Industrial,APTO,-26.23846955247216,-52.66550746023793,(46) 99999-99458,kelly.ponce@emailexemplo.com,18/04/2023,n,EFÍ,25/04/2023,,,189.9,700,299.9,20,,s,auto,auto,,,,,,,,,plano_300mb,APTO,kelly.ponce@meuprovedor.com.br,Dois Vizinhos,85660000,Quadra Pedro Lucas Nunes,99,Santa Luzia,APTO,-25.75884581386469,-53.07948282326147,30/04/2023,9c:e2:66:29:a5:86,FTTH,FTTH470O05D1
543,Franklin Vasquez,Franklin,99999425-6,999.999.478-40,PF,22/11/1990,Pato Branco,85501000,Recanto Lucas Nunes,29,Alto da Glória,Casa,-26.23926725757353,-52.71297727710597,(46) 99999-99457,franklin.vasquez@emailexemplo.com,21/02/2023,n,Boleto Próprio,22/02/2023,,,189.9,700,299.9,21,,s,auto,auto,,,,,,,,,plano_300mb,Casa,franklin.vasquez@meuprovedor.com.br,Pato Branco,85501000,Recanto Lucas Nunes,29,Alto da Glória,Casa,-26.227623340446563,-52.71609544639044,26/02/2023,b4:16:19:48:ad:e4,FTTH,FTTH449G56G8
544,Nicholas Hernandez,Nicholas,99999424-4,999.999.477-60,PF,25/07/1969,Francisco Beltrão,85601000,Estrada José Miguel Ferreira,82,Bairro Pinheirão,Casa,-26.0528116850663,-53.04259786331282,(46) 99999-99456,nicholas.hernandez@emailexemplo.com,06/02/2023,n,GalaxPay,08/02/2023,,,349.9,500,200.0,5,Cliente espera um roteador moderno na instalação.,s,auto,auto,Francisco Beltrão,85601000.0,Estrada José Miguel Ferreira,82.0,Bairro Pinheirão,Casa,-26.0528116850663,-53.04259786331282,plano_150mb,Casa,nicholas.hernandez@meuprovedor.com.br,Francisco Beltrão,85660000,Área Duarte,63,Centro,Casa,-26.08270625170562,-53.04376020200077,13/02/2023,e4:11:ec:eb:c2:78,FTTH,FTTH844I62C8
545,Elizabeth Stewart,Elizabeth,99999423-2,999.999.476-89,PF,27/03/1954,Francisco Beltrão,85601000,Chácara de Araújo,39,Comunidade Linha Volpato,APTO,-26.07006110592494,-53.04696303788575,(46) 99999-99455,elizabeth.stewart@emailexemplo.com,01/03/2023,n,EFÍ,11/03/2023,,,349.9,500,200.0,12,Cliente exige segurança online forte.,s,auto,auto,,,,,,,,,plano_150mb,APTO,elizabeth.stewart@meuprovedor.com.br,Pato Branco,85660000,Conjunto Sales,90,Aeroporto,Casa,-26.21584020433408,-52.69258643946837,15/03/2023,5e:71:bd:64:85:0d,FTTH,FTTH756R24Q3
546,Greg Mckenzie,Greg,99999422-0,999.999.475-06,PF,08/10/2001,Pato Branco,85501000,Trevo de Cardoso,5,Amadori,Casa,-52.66092339128258,-26.22335083463149,(46) 99999-99454,greg.mckenzie@emailexemplo.com,21/01/2023,n,Boleto Próprio,31/01/2023,,,189.9,700,299.9,16,,s,auto,auto,,,,,,,,,plano_300mb,Casa,greg.mckenzie@meuprovedor.com.br,Pato Branco,85501000,Trevo de Cardoso,5,Amadori,Casa,-26.22335083463149,-52.66092339128258,07/02/2023,fc:4e:f5:3b:50:2f,FTTH,FTTH171E63D4
547,Connie Stevens,Connie,99999421-9,999.999.474-17,PF,26/04/1974,Francisco Beltrão,85601000,Praça de Correia,837,Bairro São Francisco,APTO,-26.067113976109816,-53.075173447759056,(46) 99999-99453,connie.stevens@emailexemplo.com,10/05/2023,n,EFÍ,17/05/2023,,,349.9,500,200.0,11,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,,,,,,,,,plano_150mb,APTO,connie.stevens@meuprovedor.com.br,Francisco Beltrão,85601000,Praça de Correia,837,Bairro São Francisco,APTO,-26.068538429298112,-53.07379801459582,23/05/2023,e0:b7:39:2e:80:9e,FTTH,FTTH352F88E7
548,Carmen Wood,Carmen,99999420-7,999.999.473-36,PF,22/12/2003,Pato Branco,85501000,Trevo Barros,21,Planalto,Casa,-26.21972815385304,-52.68584705603106,(46) 99999-99452,carmen.wood@emailexemplo.com,18/03/2023,n,EFÍ,19/03/2023,,,189.9,700,299.9,7,,s,auto,auto,,,,,,,,,plano_300mb,Casa,carmen.wood@meuprovedor.com.br,Pato Branco,85660000,Largo de Souza,94,Centro,Casa,-26.229847278367583,-52.67107991572138,26/03/2023,46:80:0f:60:27:05,FTTH,FTTH599A93A9
549,Gregory Hardy,Gregory,99999419-0,999.999.472-55,PF,05/11/1986,Francisco Beltrão,85601000,Campo de Leão,22,Bairro Jardim Virgínia,Casa,-26.04165091438896,-53.04994322727366,(46) 99999-99451,gregory.hardy@emailexemplo.com,15/01/2023,n,GalaxPay,15/01/2023,,8.0,349.9,500,200.0,23,,n,manual,outro,,,,,,,,,plano_150mb,Casa,gregory.hardy@meuprovedor.com.br,Dois Vizinhos,85660000,Passarela Raquel Mendonça,4,Esperança,APTO,-25.758390317173998,-53.06988682280228,22/01/2023,78:55:c9:7e:0e:26,FTTH,FTTH854E48J5
550,Janet Miller,Janet,99999418-9,999.999.471-74,PF,15/02/1995,Pato Branco,85501000,Passarela Garcia,71,Parque do Som,Casa,-26.23249980973652,-52.64940201028987,(46) 99999-99450,janet.miller@emailexemplo.com,14/01/2023,n,EFÍ,24/01/2023,,,189.9,700,299.9,17,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,,,,,,,,,plano_300mb,Casa,janet.miller@meuprovedor.com.br,Pato Branco,85501000,Passarela Garcia,71,Parque do Som,Casa,-26.2388339335707,-52.649014218243565,30/01/2023,3e:6e:f5:7b:7d:90,FTTH,FTTH540N23Y5
551,Patrick Walker,Patrick,99999417-7,999.999.470-93,PF,13/12/1980,Pato Branco,85501000,Rodovia Isabela Casa Grande,9,Parque do Som,APTO,-26.230724548397568,-52.66322196598505,(46) 99999-99449,patrick.walker@emailexemplo.com,10/02/2023,n,Santander,18/02/2023,25/10/2023,,189.9,700,299.9,18,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_300mb,APTO,patrick.walker@meuprovedor.com.br,Dois Vizinhos,85660000,Núcleo de da Conceição,683,Centro Norte,APTO,-25.745457903405384,-53.06066727920023,25/02/2023,fc:53:c7:d7:8b:80,FTTH,FTTH880F79Z0
552,Matthew Hall,Matthew,99999416-5,999.999.469-50,PF,08/12/2003,Dois Vizinhos,85660000,Vale de Silva,78,Jardim da Colina,APTO,-25.773951411976466,-53.04451513062475,(46) 99999-99448,matthew.hall@emailexemplo.com,15/01/2023,n,Boleto Próprio,21/01/2023,,,300.0,400,150.0,14,Cliente espera um roteador moderno na instalação.,s,auto,auto,,,,,,,,,plano_100mb,APTO,matthew.hall@meuprovedor.com.br,Francisco Beltrão,85660000,Via Jesus,36,Centro Sul,Casa,-26.05262161374449,-53.0540583873896,25/01/2023,3a:2b:70:53:b8:90,FTTH,FTTH852N70O1
553,Maria Thomas,Maria,99999415-3,999.999.468-79,PF,11/03/1992,Dois Vizinhos,85660000,Estação de Cirino,5,Centro,APTO,-25.74731231379868,-53.05372370948936,(46) 99999-99447,maria.thomas@emailexemplo.com,04/04/2023,n,GalaxPay,10/04/2023,,,300.0,400,150.0,8,,s,auto,auto,Dois Vizinhos,85660000.0,Estação de Cirino,5.0,Centro,APTO,-25.75094143669636,-53.05794309890111,plano_100mb,APTO,maria.thomas@meuprovedor.com.br,Dois Vizinhos,85660000,Estação de Cirino,5,Centro,APTO,-25.74304684498624,-53.056912541380775,12/04/2023,82:8b:b9:1d:80:ee,FTTH,FTTH550O57C7
554,Andrea Murphy,Andrea,99999414-1,999.999.467-98,PF,28/02/1955,Francisco Beltrão,85601000,Vale de Rocha,7,Comunidade Linha Triton,APTO,-26.06655680931085,-53.03663271126784,(46) 99999-99446,andrea.murphy@emailexemplo.com,15/02/2023,n,Boleto Próprio,20/02/2023,,6.0,349.9,500,200.0,22,,n,manual,manual,,,,,,,,,plano_150mb,APTO,andrea.murphy@meuprovedor.com.br,Dois Vizinhos,85660000,Vereda de Fernandes,79,Alto da Colina,APTO,-25.748241486897797,-53.0647975808288,24/02/2023,7c:4a:54:34:cb:93,FTTH,FTTH817A80O0
555,Robert Love,Robert,99999412-8,999.999.466-07,PF,23/05/1966,Francisco Beltrão,85601000,Viela de Cassiano,3,Bairro Água Branca,APTO,-26.06325612027623,-53.0654086263739,(46) 99999-99445,robert.love@emailexemplo.com,18/06/2023,n,Santander,18/06/2023,,,349.9,500,200.0,8,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,Francisco Beltrão,85601000.0,Viela de Cassiano,3.0,Bairro Água Branca,APTO,-26.06325612027623,-53.0654086263739,plano_150mb,APTO,robert.love@meuprovedor.com.br,Dois Vizinhos,85660000,Pátio de Pastor,3,Centro Sul,APTO,-25.755658498491005,-53.05710526101568,23/06/2023,24:89:09:24:02:f0,FTTH,FTTH280Q09L3
556,Justin Hanson,Justin,99999411-6,999.999.465-26,PF,15/11/1982,Pato Branco,85501000,Favela Bella Cavalcante,135,Brasília,APTO,-26.21756756011731,-52.70775721221407,(46) 99999-99444,justin.hanson@emailexemplo.com,07/01/2023,n,Boleto Próprio,16/01/2023,,,189.9,700,299.9,9,Cliente espera um roteador moderno na instalação.,s,auto,auto,,,,,,,,,plano_300mb,APTO,justin.hanson@meuprovedor.com.br,Dois Vizinhos,85660000,Fazenda Freitas,2,Vitória,Casa,-25.74187572187569,-53.07571954977292,18/01/2023,aa:55:d0:d1:78:1f,FTTH,FTTH201U94W2
557,Brittany King,Brittany,99999410-4,999.999.464-45,PF,27/04/1994,Pato Branco,85501000,Viaduto de Moraes,69,Bela Vista,Casa,-26.24523848854825,-52.69280922108336,(46) 99999-99443,brittany.king@emailexemplo.com,04/05/2023,n,GalaxPay,09/05/2023,,,189.9,700,299.9,8,,s,auto,auto,,,,,,,,,plano_300mb,Casa,brittany.king@meuprovedor.com.br,Francisco Beltrão,85660000,Viela Lunna Santos,98,Santo Antônio,APTO,-26.081211095597897,-53.041441496949794,16/05/2023,46:f4:19:06:25:c6,FTTH,FTTH057R35H6
