cliente_codigo,cliente_nome,cliente_apelido,cliente_rg_ie,cliente_cpf_cnpj,cliente_tipo_pessoa,cliente_data_nascimento,cliente_end_cidade,cliente_end_cep,cliente_end_rua,cliente_end_numero,cliente_end_bairro,cliente_end_complemento,cliente_end_latitude,cliente_end_longitude,cliente_telefones,ponto_emails,cliente_data_cadastro,cliente_parceiro,contrato_carteira,cliente_data_adesao,cliente_data_recisao,contrato_fidelidade,contrato_valor_adesao,contrato_valor_rescisão,contrato_valor_mensal,contrato_dia_vencimento,contrato_observacoes,contrato_faturavel,contrato_tipo_faturamento,contrato_nfe2x_tipo_lancamento,contrato_end_cidade,contrato_end_cep,contrato_end_rua,contrato_end_numero,contrato_end_bairro,contrato_end_complemento,contrato_end_latitude,contrato_end_longitude,ponto_plano,ponto_nome,ponto_ppp_usuario,ponto_end_cidade,ponto_end_cep,ponto_end_rua,ponto_end_numero,ponto_end_bairro,ponto_end_complemento,ponto_end_latitude,ponto_end_longitude,ponto_data_ativacao,ponto_mac,ponto_tecnologia,ponto_serial
443,Stephanie Hall,Stephanie,99999532-7,999.999.574-80,PF,04/07/1988,Dois Vizinhos,85660000,Jardim Leão,34,São Francisco Xavier,Casa,-25.72575215215043,-53.03662970194723,(46) 99999-99557,stephanie.hall@emailexemplo.com,09/06/2023,n,Boleto Próprio,18/06/2023,,,300,400,150,14,Cliente quer Wi-Fi potente em toda casa.,s,auto,auto,,,,,,,,,plano_100mb,Casa,stephanie.hall@meuprovedor.com.br,Francisco Beltrão,85660000,Alameda Montenegro,64,São Francisco de Assis,Casa,-26.07741924288464,-53.04142586998351,23/06/2023,74:f2:e0:cc:4f:e5,FTTH,FTTH754V36E8
444,Sharon Patterson,Sharon,99999531-5,999.999.573-07,PF,15/04/1959,Pato Branco,85501000,Campo da Costa,14,São João,Casa,-26.26259491732115,-52.65240068300611,(46) 99999-99556,sharon.patterson@emailexemplo.com,16/01/2023,n,EFÍ,22/01/2023,,,189.90,700,299.90,21,,s,auto,auto,,,,,,,,,plano_300mb,Casa,sharon.patterson@meuprovedor.com.br,Pato Branco,85501000,Campo da Costa,14,São João,Casa,-26.26259491732115,-52.65240068300611,26/01/2023,dc:69:91:f3:de:c4,FTTH,FTTH564N56W2
445,Rodney Black,Rodney,99999530-3,999.999.572-18,PF,22/10/1972,Francisco Beltrão,85601000,Jardim Gonçalves,611,Comunidade São Francisco de Assis,APTO,-26.06830164400639,-53.05495077976887,(46) 99999-99555,rodney.black@emailexemplo.com,21/03/2023,n,Boleto Próprio,31/03/2023,,,349.90,500,200,17,,s,auto,auto,Francisco Beltrão,85601000,Jardim Gonçalves,611,Comunidade São Francisco de Assis,APTO,-26.06830164400639,-53.05495077976887,plano_150mb,APTO,rodney.black@meuprovedor.com.br,Francisco Beltrão,85601000,Jardim Gonçalves,611,Comunidade São Francisco de Assis,APTO,-26.06830164400639,-53.05495077976887,07/04/2023,4e:bd:98:fd:b8:9e,FTTH,FTTH702R52R4
446,Clinton Frye,Clinton,99999529-7,999.999.571-37,PF,16/06/1973,Francisco Beltrão,85601000,Jardim de Azevedo,200,Bairro Água Branca,Casa,-26.063567137107167,-53.07016282714727,(46) 99999-99554,clinton.frye@emailexemplo.com,16/06/2023,n,Santander,19/06/2023,,,349.90,500,200,17,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,,,,,,,,,plano_150mb,Casa,clinton.frye@meuprovedor.com.br,Francisco Beltrão,85601000,Jardim de Azevedo,200,Bairro Água Branca,Casa,-26.063567137107167,-53.07016282714727,24/06/2023,c6:ed:ca:4e:57:94,FTTH,FTTH894P79P6
447,Diane Taylor,Diane,99999528-5,999.999.570-56,PF,27/03/1998,Pato Branco,85501000,Ladeira Luiz Gustavo da Rosa,5,Trevo da Guarany,Casa,-26.220856835017045,-52.695850113051115,(46) 99999-99553,diane.taylor@emailexemplo.com,23/04/2023,n,EFÍ,27/04/2023,,,189.90,700,299.90,16,Cliente exige segurança online forte.,s,auto,auto,,,,,,,,,plano_300mb,Casa,diane.taylor@meuprovedor.com.br,Dois Vizinhos,85660000,Colônia Aragão,60,Das Torres,Casa,-25.72611934393285,-53.03824584210459,29/04/2023,aa:2c:3b:ed:51:30,FTTH,FTTH126A87E0
448,Troy Roberts,Troy,99999527-3,999.999.569-12,PF,07/10/1957,Francisco Beltrão,85601000,Residencial Davi Luiz Câmara,21,Bairro Novo Mundo,Casa,-26.067679927874604,-53.05978018677348,(46) 99999-99552,troy.roberts@emailexemplo.com,11/01/2023,n,EFÍ,13/01/2023,18/10/2023,,349.90,500,200,10,Cliente exige segurança online forte.,s,auto,auto,Francisco Beltrão,85601000,Residencial Davi Luiz Câmara,21,Bairro Novo Mundo,Casa,-26.067679927874604,-53.05978018677348,plano_150mb,Casa,troy.roberts@meuprovedor.com.br,Francisco Beltrão,85601000,Residencial Davi Luiz Câmara,21,Bairro Novo Mundo,Casa,-26.067679927874604,-53.05978018677348,20/01/2023,ee:20:18:6c:08:af,FTTH,FTTH904H56B9
449,Debbie Lawrence,Debbie,99999526-1,999.999.568-31,PF,08/11/1964,Pato Branco,85501000,Avenida de da Costa,97,Santo Antônio,Casa,-26.211872900064915,-52.700170010197624,(46) 99999-99551,debbie.lawrence@emailexemplo.com,16/03/2023,n,Boleto Próprio,16/03/2023,,,189.90,700,299.90,21,,s,auto,auto,,,,,,,,,plano_300mb,Casa,debbie.lawrence@meuprovedor.com.br,Pato Branco,85501000,Avenida de da Costa,97,Santo Antônio,Casa,-26.211872900064915,-52.700170010197624,23/03/2023,00:a6:ca:2b:ec:eb,FTTH,FTTH410M72V2
450,Loretta Raymond,Loretta,99999524-8,999.999.567-50,PF,12/11/1971,Pato Branco,85501000,Núcleo Lucca Barros,28,Dall Ross,Casa,-26.217031816211914,-52.6907504731681,(46) 99999-99550,loretta.raymond@emailexemplo.com,24/06/2023,n,EFÍ,02/07/2023,,,189.90,700,299.90,19,Cliente quer faturas detalhadas todo mês.,s,auto,auto,,,,,,,,,plano_300mb,Casa,loretta.raymond@meuprovedor.com.br,Pato Branco,85501000,Núcleo Lucca Barros,28,Dall Ross,Casa,-26.217031816211914,-52.6907504731681,09/07/2023,92:62:96:4b:85:02,FTTH,FTTH029V69W1
451,Dawn Smith,Dawn,670.10945-39,00.099.999/9566-20,PJ,10/08/1987,Pato Branco,85501000,Campo Duarte,105,São João,Loja,-26.24745772213482,-52.68716518362093,(46) 99999-99549,dawn.smith@emailexemplo.com,21/01/2023,n,Boleto Próprio,21/01/2023,30/03/2023,,189.90,700,299.90,12,,s,auto,auto,Pato Branco,85501000,Campo Duarte,105,São João,Loja,-26.24745772213482,-52.68716518362093,plano_300mb,Loja,dawn.smith@meuprovedor.com.br,Dois Vizinhos,85660000,Avenida Luara Leão,753,São Francisco Xavier,APTO,-25.754569767955893,-53.0828203788046,27/01/2023,6e:d7:62:2b:88:24,FTTH,FTTH129R47C2
452,Benjamin Ellis,Benjamin,99999523-6,999.999.566-70,PF,16/05/1954,Pato Branco,85501000,Chácara Guerra,9,São Luiz,Casa,-26.207429547851074,-52.65010620950466,(46) 99999-99548,benjamin.ellis@emailexemplo.com,05/04/2023,n,EFÍ,14/04/2023,,,189.90,700,299.90,21,,s,auto,auto,,,,,,,,,plano_300mb,Casa,benjamin.ellis@meuprovedor.com.br,Pato Branco,85501000,Chácara Guerra,9,São Luiz,Casa,-26.207429547851074,-52.65010620950466,16/04/2023,6c:63:fc:05:36:fa,FTTH,FTTH894E50H8
453,Rebecca Mason,Rebecca,99999522-4,999.999.565-99,PF,16/07/1974,Pato Branco,85501000,Rodovia Mirella da Paz,668,São João,Casa,-26.250614029732894,-52.71116114335143,(46) 99999-99547,rebecca.mason@emailexemplo.com,23/04/2023,n,EFÍ,23/04/2023,,,189.90,700,299.90,15,,s,auto,auto,Pato Branco,85501000,Rodovia Mirella da Paz,668,São João,Casa,-26.250614029732894,-52.71116114335143,plano_300mb,Casa,rebecca.mason@meuprovedor.com.br,Dois Vizinhos,85660000,Largo Ferreira,739,Alto da Colina,Casa,-25.77113226560218,-53.04491188997686,26/04/2023,ea:33:ae:8e:e5:3d,FTTH,FTTH217D98S7
454,Matthew Rodriguez,Matthew,99999521-2,999.999.564-08,PF,01/11/2004,Pato Branco,85501000,Praça Pereira,90,Novo Horizonte,Casa,-26.245275150175072,-52.6652397570716,(46) 99999-99546,matthew.rodriguez@emailexemplo.com,01/04/2023,n,GalaxPay,05/04/2023,,,189.90,700,299.90,14,,s,auto,auto,Pato Branco,85501000,Praça Pereira,90,Novo Horizonte,Casa,-26.245275150175072,-52.6652397570716,plano_300mb,Casa,matthew.rodriguez@meuprovedor.com.br,Pato Branco,85501000,Praça Pereira,90,Novo Horizonte,Casa,-26.245275150175072,-52.6652397570716,09/04/2023,48:3e:5b:7b:7b:b2,FTTH,FTTH492W79B8
455,Tracy Ross,Tracy,99999520-0,999.999.563-27,PF,24/05/1966,Pato Branco,85501000,Rodovia de da Costa,65,Veneza,Casa,-26.239972379942134,-52.67867116691047,(46) 99999-99545,tracy.ross@emailexemplo.com,21/04/2023,n,Santander,23/04/2023,,14,189.90,700,299.90,13,,n,manual,outro,Pato Branco,85501000,Rodovia de da Costa,65,Veneza,Casa,-26.239972379942134,-52.67867116691047,plano_300mb,Casa,tracy.ross@meuprovedor.com.br,Pato Branco,85501000,Rodovia de da Costa,65,Veneza,Casa,-26.239972379942134,-52.67867116691047,29/04/2023,be:22:be:9f:31:6e,RADIO,
456,Barbara Reynolds,Barbara,99999519-4,999.999.562-46,PF,23/09/1953,Pato Branco,85501000,Quadra Benjamim Farias,17,Bela Vista,Casa,-26.191443515977312,-52.71320159503461,(46) 99999-99544,barbara.reynolds@emailexemplo.com,14/04/2023,n,GalaxPay,21/04/2023,,,189.90,700,299.90,10,Cliente quer Wi-Fi potente em toda casa.,s,auto,auto,,,,,,,,,plano_300mb,Casa,barbara.reynolds@meuprovedor.com.br,Pato Branco,85501000,Quadra Benjamim Farias,17,Bela Vista,Casa,-26.191443515977312,-52.71320159503461,28/04/2023,1c:ba:cf:df:32:47,FTTH,FTTH575X97W7
457,Jennifer Strong,Jennifer,99999518-2,999.999.561-65,PF,12/08/1953,Francisco Beltrão,85601000,Trevo Leão,90,Bairro Alvorada,APTO,-26.042393567134663,-53.04956088468577,(46) 99999-99543,jennifer.strong@emailexemplo.com,14/04/2023,n,GalaxPay,16/04/2023,,11,349.90,500,200,24,,n,manual,manual,Francisco Beltrão,85601000,Trevo Leão,90,Bairro Alvorada,APTO,-26.042393567134663,-53.04956088468577,plano_150mb,APTO,jennifer.strong@meuprovedor.com.br,Francisco Beltrão,85601000,Trevo Leão,90,Bairro Alvorada,APTO,-26.042393567134663,-53.04956088468577,20/04/2023,30:ec:50:5a:ad:68,FTTH,FTTH245P86M1
458,Charles Shaw,Charles,99999517-0,999.999.560-84,PF,25/11/1972,Pato Branco,85501000,Recanto Rodrigues,27,Menino Deus,APTO,-26.216485742201467,-52.65416570312946,(46) 99999-99542,charles.shaw@emailexemplo.com,03/02/2023,n,EFÍ,12/02/2023,,,189.90,700,299.90,21,,s,auto,auto,,,,,,,,,plano_300mb,APTO,charles.shaw@meuprovedor.com.br,Francisco Beltrão,85660000,Praça Siqueira,9,Jardim Marcante,APTO,-26.07220572009226,-53.07395707179301,17/02/2023,c0:52:0b:43:72:33,FTTH,FTTH475Q54P6
459,Andrew Dennis,Andrew,99999516-9,999.999.559-40,PF,28/05/1982,Francisco Beltrão,85601000,Estrada de Ramos,40,Comunidade Secção São Miguel,APTO,-26.062809502289774,-53.06479408328079,(46) 99999-99541,andrew.dennis@emailexemplo.com,05/05/2023,n,Boleto Próprio,12/05/2023,,,349.90,500,200,22,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,,,,,,,,,plano_150mb,APTO,andrew.dennis@meuprovedor.com.br,Francisco Beltrão,85660000,Residencial Ana Carolina da Luz,86,Das Torres,Casa,-26.083157375465447,-53.069499314908356,17/05/2023,80:b7:dc:1d:1f:14,RADIO,
460,Joseph Burnett,Joseph,99999515-7,999.999.558-60,PF,12/03/1998,Pato Branco,85501000,Loteamento Ágatha Pacheco,81,Cadorin,Casa,-26.257615141885534,-52.66122216644971,(46) 99999-99540,joseph.burnett@emailexemplo.com,16/03/2023,n,Santander,21/03/2023,,,189.90,700,299.90,15,,s,auto,auto,,,,,,,,,plano_300mb,Casa,joseph.burnett@meuprovedor.com.br,Dois Vizinhos,85660000,Trecho de Castro,7,Centro,Casa,-25.743298074725722,-53.056961460181434,24/03/2023,c0:e8:6e:56:2e:79,FTTH,FTTH444W18I8
461,Jacob Marshall,Jacob,99999514-5,999.999.557-89,PF,06/07/1996,Pato Branco,85501000,Distrito Aylla Peixoto,94,Aeroporto,APTO,-26.262269622891786,-52.65004015268848,(46) 99999-99539,jacob.marshall@emailexemplo.com,06/01/2023,n,Boleto Próprio,09/01/2023,,,189.90,700,299.90,23,,s,auto,auto,,,,,,,,,plano_300mb,APTO,jacob.marshall@meuprovedor.com.br,Pato Branco,85501000,Distrito Aylla Peixoto,94,Aeroporto,APTO,-26.262269622891786,-52.65004015268848,14/01/2023,6e:33:5b:5a:b3:e6,FTTH,FTTH808B25K5
462,Kristy Howard,Kristy,261.57532-90,00.099.999/9556-58,PJ,30/07/1956,Pato Branco,85501000,Fazenda Emanuella Araújo,10,Alvorada,Loja,-26.2285199007162,-52.67527001842049,(46) 99999-99538,kristy.howard@emailexemplo.com,12/03/2023,n,EFÍ,20/03/2023,,,189.90,700,299.90,5,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,,,,,,,,,plano_300mb,Loja,kristy.howard@meuprovedor.com.br,Pato Branco,85501000,Fazenda Emanuella Araújo,10,Alvorada,Loja,-26.2285199007162,-52.67527001842049,25/03/2023,76:97:5f:fc:44:2c,FTTH,FTTH785S74A3
463,Gloria Brooks,Gloria,99999513-3,999.999.556-06,PF,26/09/1982,Pato Branco,85501000,Viaduto Mateus Pacheco,503,Fraron,Casa,-26.252950802767756,-52.71044491065373,(46) 99999-99537,gloria.brooks@emailexemplo.com,07/04/2023,n,GalaxPay,13/04/2023,,12,189.90,700,299.90,19,,n,manual,outro,,,,,,,,,plano_300mb,Casa,gloria.brooks@meuprovedor.com.br,Pato Branco,85501000,Viaduto Mateus Pacheco,503,Fraron,Casa,-26.252950802767756,-52.71044491065373,15/04/2023,72:6a:c9:9c:1f:3a,FTTH,FTTH658M73J4
464,Ashley Lee,Ashley,99999512-1,999.999.555-17,PF,05/12/1987,Pato Branco,85501000,Via Cauã Rodrigues,28,Trevo da Guarany,APTO,-26.23721835075669,-52.701441701967475,(46) 99999-99536,ashley.lee@emailexemplo.com,17/06/2023,n,Santander,20/06/2023,,,189.90,700,299.90,19,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,Pato Branco,85501000,Via Cauã Rodrigues,28,Trevo da Guarany,APTO,-26.23721835075669,-52.701441701967475,plano_300mb,APTO,ashley.lee@meuprovedor.com.br,Pato Branco,85501000,Via Cauã Rodrigues,28,Trevo da Guarany,APTO,-26.23721835075669,-52.701441701967475,22/06/2023,20:c4:52:e6:a6:a4,FTTH,FTTH393V57P0
465,Chase Trujillo,Chase,99999510-8,999.999.554-36,PF,28/05/1991,Francisco Beltrão,85601000,Alameda de Costela,95,Comunidade Nova Concórdia,Casa,-26.04974230981854,-53.054581474491904,(46) 99999-99535,chase.trujillo@emailexemplo.com,24/06/2023,n,Boleto Próprio,25/06/2023,,,349.90,500,200,8,Cliente pensa em adicionar TV ou telefone depois.,s,auto,auto,,,,,,,,,plano_150mb,Casa,chase.trujillo@meuprovedor.com.br,Francisco Beltrão,85601000,Alameda de Costela,95,Comunidade Nova Concórdia,Casa,-26.04974230981854,-53.054581474491904,02/07/2023,28:23:a7:5e:31:f3,FTTH,FTTH383H98L8
466,Kevin Campos,Kevin,99999509-1,999.999.553-55,PF,14/04/1992,Francisco Beltrão,85601000,Conjunto da Mota,12,Comunidade Linha Triton,Casa,-26.03907312551391,-53.044768131244695,(46) 99999-99534,kevin.campos@emailexemplo.com,22/03/2023,n,EFÍ,25/03/2023,,,349.90,500,200,6,,s,auto,auto,,,,,,,,,plano_150mb,Casa,kevin.campos@meuprovedor.com.br,Francisco Beltrão,85660000,Viela de Jesus,78,Alto da Colina,APTO,-26.091000042009593,-53.03490993494059,01/04/2023,66:e2:d0:08:21:f1,FTTH,FTTH426S53Z6
467,Juan Gates,Juan,99999507-8,999.999.552-74,PF,04/05/1956,Francisco Beltrão,85601000,Alameda Mendonça,1,Comunidade Linha Santa Rosa – Km 08,APTO,-26.04174067194754,-53.03299211846825,(46) 99999-99533,juan.gates@emailexemplo.com,08/02/2023,n,GalaxPay,14/02/2023,,,349.90,500,200,22,,s,auto,auto,,,,,,,,,plano_150mb,APTO,juan.gates@meuprovedor.com.br,Dois Vizinhos,85660000,Chácara Maria Julia Vieira,82,Alto da Colina,Casa,-25.724710060809155,-53.03588193865229,17/02/2023,a6:57:8a:1d:89:f6,FTTH,FTTH811I69D7
468,Donna Crosby,Donna,99999506-6,999.999.551-93,PF,18/05/1959,Pato Branco,85501000,Área de Casa Grande,615,Vila Esperança,Casa,-26.266556489553498,-52.66522791670625,(46) 99999-99532,donna.crosby@emailexemplo.com,17/03/2023,n,Boleto Próprio,23/03/2023,,,189.90,700,299.90,24,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,Pato Branco,85501000,Área de Casa Grande,615,Vila Esperança,Casa,-26.266556489553498,-52.66522791670625,plano_300mb,Casa,donna.crosby@meuprovedor.com.br,Pato Branco,85501000,Área de Casa Grande,615,Vila Esperança,Casa,-26.266556489553498,-52.66522791670625,25/03/2023,0e:21:f1:a2:43:a1,FTTH,FTTH186Q21G0
469,Pamela Mitchell,Pamela,99999505-4,999.999.550-02,PF,03/11/1967,Pato Branco,85501000,Rua Correia,649,Dall Ross,APTO,-26.230673877495704,-52.65271739168665,(46) 99999-99531,pamela.mitchell@emailexemplo.com,17/03/2023,n,EFÍ,19/03/2023,,,189.90,700,299.90,20,,s,auto,auto,,,,,,,,,plano_300mb,APTO,pamela.mitchell@meuprovedor.com.br,Pato Branco,85501000,Rua Correia,649,Dall Ross,APTO,-26.230673877495704,-52.65271739168665,23/03/2023,6a:51:38:27:bf:2e,RADIO,
470,Jose Stone,Jose,99999504-2,999.999.549-79,PF,20/11/1963,Dois Vizinhos,85660000,Área Léo Abreu,756,Da Luz,APTO,-25.774487432376965,-53.061274746143106,(46) 99999-99530,jose.stone@emailexemplo.com,25/05/2023,n,EFÍ,30/05/2023,,,300,400,150,20,,s,auto,auto,,,,,,,,,plano_100mb,APTO,jose.stone@meuprovedor.com.br,Dois Vizinhos,85660000,Área Léo Abreu,756,Da Luz,APTO,-25.774487432376965,-53.061274746143106,05/06/2023,86:91:54:1d:23:63,FTTH,FTTH004M04A9
471,Kayla Morgan,Kayla,99999503-0,999.999.548-98,PF,20/04/1970,Pato Branco,85501000,Vereda de Correia,28,Bela Vista,Casa,-26.198583750899306,-52.71152327882339,(46) 99999-99529,kayla.morgan@emailexemplo.com,21/02/2023,n,Boleto Próprio,22/02/2023,,,189.90,700,299.90,12,,s,auto,auto,Pato Branco,85501000,Vereda de Correia,28,Bela Vista,Casa,-26.198583750899306,-52.71152327882339,plano_300mb,Casa,kayla.morgan@meuprovedor.com.br,Francisco Beltrão,85660000,Praça de das Neves,20,São Judas Tadeu,Casa,-26.08939061529228,-53.04192796507051,26/02/2023,8c:25:2f:68:12:fc,FTTH,FTTH731O86G4
472,Ashley Moreno,Ashley,99999502-9,999.999.547-07,PF,09/08/2003,Francisco Beltrão,85601000,Distrito de Pastor,76,Bairro Pinheirinho,APTO,-26.06278464612106,-53.05210630766378,(46) 99999-99528,ashley.moreno@emailexemplo.com,09/05/2023,n,EFÍ,12/05/2023,,,349.90,500,200,13,,s,auto,auto,,,,,,,,,plano_150mb,APTO,ashley.moreno@meuprovedor.com.br,Francisco Beltrão,85601000,Distrito de Pastor,76,Bairro Pinheirinho,APTO,-26.06278464612106,-53.05210630766378,17/05/2023,d6:21:95:13:f5:37,RADIO,
473,Matthew Newton,Matthew,99999501-7,999.999.546-26,PF,20/02/1975,Pato Branco,85501000,Área de Alves,97,Bonatto,Casa,-26.21744331276172,-52.67937576535504,(46) 99999-99527,matthew.newton@emailexemplo.com,22/05/2023,n,GalaxPay,26/05/2023,,,189.90,700,299.90,23,,s,auto,auto,,,,,,,,,plano_300mb,Casa,matthew.newton@meuprovedor.com.br,Francisco Beltrão,85660000,Colônia Peixoto,25,Alto da Colina,APTO,-26.069837190240925,-53.06046889828557,31/05/2023,b0:96:67:ae:d8:23,FTTH,FTTH059J05E6
474,William Callahan,William,99999500-5,999.999.545-45,PF,26/04/1958,Pato Branco,85501000,Trevo Bianca Gonçalves,56,Parque do Som,Casa,-26.23156785783043,-52.65209501670211,(46) 99999-99526,william.callahan@emailexemplo.com,04/02/2023,n,GalaxPay,09/02/2023,,,189.90,700,299.90,18,,s,auto,auto,,,,,,,,,plano_300mb,Casa,william.callahan@meuprovedor.com.br,Pato Branco,85501000,Trevo Bianca Gonçalves,56,Parque do Som,Casa,-26.23156785783043,-52.65209501670211,15/02/2023,1c:49:cb:a2:37:35,FTTH,FTTH279C14R7
475,Thomas Hayes,Thomas,99999499-2,999.999.544-64,PF,24/07/1994,Dois Vizinhos,85660000,Fazenda Rezende,532,São Judas Tadeu,APTO,-25.74295746845863,-53.06313162069149,(46) 99999-99525,thomas.hayes@emailexemplo.com,10/01/2023,n,Boleto Próprio,15/01/2023,,,300,400,150,11,,s,auto,auto,,,,,,,,,plano_100mb,APTO,thomas.hayes@meuprovedor.com.br,Dois Vizinhos,85660000,Fazenda Rezende,532,São Judas Tadeu,APTO,-25.74295746845863,-53.06313162069149,22/01/2023,40:8b:c0:e4:47:d9,FTTH,FTTH703K10A7
476,Ethan Moran,Ethan,99999498-0,999.999.543-83,PF,20/05/1979,Dois Vizinhos,85660000,Avenida Sampaio,6,Das Torres,Casa,-25.75324174921322,-53.07478970385608,(46) 99999-99524,ethan.moran@emailexemplo.com,08/05/2023,n,Santander,13/05/2023,,,300,400,150,10,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,,,,,,,,,plano_100mb,Casa,ethan.moran@meuprovedor.com.br,Francisco Beltrão,85660000,Lagoa Matheus Alves,9,Santa Luzia,Casa,-26.038294266349144,-53.043187566614655,20/05/2023,70:e8:4c:fa:c6:6e,FTTH,FTTH595H57X3
477,Toni Lopez,Toni,99999497-9,999.999.542-00,PF,10/08/1992,Francisco Beltrão,85601000,Favela de Abreu,33,Comunidade Rio Erval – Km 15,Casa,-26.063900428757712,-53.04236896844551,(46) 99999-99523,toni.lopez@emailexemplo.com,18/01/2023,n,EFÍ,21/01/2023,,,349.90,500,200,21,,s,auto,auto,,,,,,,,,plano_150mb,Casa,toni.lopez@meuprovedor.com.br,Francisco Beltrão,85601000,Favela de Abreu,33,Comunidade Rio Erval – Km 15,Casa,-26.063900428757712,-53.04236896844551,27/01/2023,ea:70:f4:c5:91:44,FTTH,FTTH449S00W6
478,Holly Clark,Holly,99999496-7,999.999.541-11,PF,10/08/1979,Dois Vizinhos,85660000,Parque João Oliveira,17,Jardim da Colina,Casa,-25.73426351419708,-53.08047513742208,(46) 99999-99522,holly.clark@emailexemplo.com,05/04/2023,n,EFÍ,12/04/2023,,,300,400,150,9,,s,auto,auto,,,,,,,,,plano_100mb,Casa,holly.clark@meuprovedor.com.br,Dois Vizinhos,85660000,Parque João Oliveira,17,Jardim da Colina,Casa,-25.73426351419708,-53.08047513742208,14/04/2023,2a:8b:4c:72:a7:7c,FTTH,FTTH748O03F9
479,Felicia Armstrong,Felicia,99999495-5,999.999.540-30,PF,29/03/1982,Francisco Beltrão,85601000,Ladeira Matteo Correia,92,Comunidade Km 23,Casa,-26.056775046268758,-53.05893907523158,(46) 99999-99521,felicia.armstrong@emailexemplo.com,16/01/2023,n,Santander,20/01/2023,,,349.90,500,200,25,,s,auto,auto,,,,,,,,,plano_150mb,Casa,felicia.armstrong@meuprovedor.com.br,Francisco Beltrão,85601000,Ladeira Matteo Correia,92,Comunidade Km 23,Casa,-26.056775046268758,-53.05893907523158,25/01/2023,02:b4:28:45:9f:b8,RADIO,
480,Amy Garza,Amy,99999494-3,999.999.539-05,PF,29/11/1988,Francisco Beltrão,85601000,Vila de Carvalho,92,Bairro Jardim Floresta e Italia,Casa,-26.04373052738477,-53.0608229918606,(46) 99999-99520,amy.garza@emailexemplo.com,24/06/2023,n,GalaxPay,01/07/2023,,,349.90,500,200,14,,s,auto,auto,Francisco Beltrão,85601000,Vila de Carvalho,92,Bairro Jardim Floresta e Italia,Casa,-26.04373052738477,-53.0608229918606,plano_150mb,Casa,amy.garza@meuprovedor.com.br,Francisco Beltrão,85601000,Vila de Carvalho,92,Bairro Jardim Floresta e Italia,Casa,-26.04373052738477,-53.0608229918606,08/07/2023,c0:c8:a7:d5:c5:8c,RADIO,
481,Lauren Castillo,Lauren,99999493-1,999.999.538-16,PF,21/07/1977,Dois Vizinhos,85660000,Área Carlos Eduardo Machado,35,Esperança,Casa,-25.746751461159295,-53.062527055085205,(46) 99999-99519,lauren.castillo@emailexemplo.com,07/04/2023,n,Santander,08/04/2023,,0,300,400,150,10,Cliente quer Wi-Fi potente em toda casa.,n,manual,outro,Dois Vizinhos,85660000,Área Carlos Eduardo Machado,35,Esperança,Casa,-25.746751461159295,-53.062527055085205,plano_100mb,Casa,lauren.castillo@meuprovedor.com.br,Dois Vizinhos,85660000,Área Carlos Eduardo Machado,35,Esperança,Casa,-25.746751461159295,-53.062527055085205,14/04/2023,ec:1b:02:6f:ab:f4,RADIO,
482,Douglas Ross,Douglas,99999491-8,999.999.537-35,PF,11/10/1978,Dois Vizinhos,85660000,Viela de Sousa,18,Centro Sul,APTO,-25.72613485639563,-53.08667770651429,(46) 99999-99518,douglas.ross@emailexemplo.com,11/06/2023,n,GalaxPay,16/06/2023,,,300,400,150,12,,s,auto,auto,,,,,,,,,plano_100mb,APTO,douglas.ross@meuprovedor.com.br,Dois Vizinhos,85660000,Feira Júlia da Luz,2,Centro Norte,Casa,-25.768857541234606,-53.091164407513965,23/06/2023,0e:be:5d:c1:b3:e1,FTTH,FTTH538B69B1
483,James Combs,James,99999490-6,999.999.536-54,PF,04/11/1974,Francisco Beltrão,85601000,Via Freitas,83,Comunidade Rio Guarapuava,Casa,-26.04313025692679,-53.052337529996954,(46) 99999-99517,james.combs@emailexemplo.com,25/03/2023,n,GalaxPay,26/03/2023,,8,349.90,500,200,19,Cliente pensa em adicionar TV ou telefone depois.,n,manual,outro,,,,,,,,,plano_150mb,Casa,james.combs@meuprovedor.com.br,Dois Vizinhos,85660000,Vila Ana Laura da Costa,8,Centro Norte,Casa,-25.736708247397207,-53.056653314525384,01/04/2023,d6:79:72:ab:7a:c4,FTTH,FTTH264X26Y1
